title,news
"Ferocious storm in Europe kills 8, causes travel disruptions",fox
Florida student hires civil rights lawyer after being accused of cheating to improve her SAT score,fox
Hurricane Epsilon's eye reveals 'stadium effect' as powerful storm to sideswipe Bermuda,fox
"Bernie Sanders released from hospital, doctors say he suffered heart attack",fox
"Transgender swimming pioneer dismisses 'biological advantage' for trans female athletes, cites Michael Phelps",fox
"Rush Limbaugh's wife, Kathryn, announces his death on radio show",fox
Protesters tear down Zhukov bust in Ukraine,fox
Matt Gaetz: Democrats' impeachment inquiry 'politically illegitimate' -- and public will see that,fox
"Virginia Beach shines light on victims, not mass shooter",fox
CA mayor on exodus from blue states: 'I can't blame them',fox
'Jeremy Kyle Show' canceled after cheating guest dies by suicide,fox
Ex-NBA star suing insurance company for $40M for allegedly denying coverage for COVID-19-related heart disease,fox
"Chicago gang members speak to Fox News about life of crime, guns: 'We either die or go to jail'",fox
Patrick Peterson denies beef with Kyler Murray but adds further criticism of QB,fox
Alabama offensive lineman arrested for allegedly knowingly spreading STD: report,fox
"DeSantis signs Florida election bill tightening drop box, mail-in ballot rules live on 'Fox & Friends'",fox
"Dominican tourism minister says autopsy results will reveal causes of deaths, insists island is safe",fox
"Country music star Jon Pardi on his hard work ethic, why he doesn’t complain: ‘We ain’t got it that tough’",fox
"Authoritarian governments blocking internet is new Berlin Wall, says US ambassador to Germany",fox
"CMT Music Awards 2019: How to watch, who’s performing and everything else you need to know",fox
Camille Kostek heats up first snowfall with beachy Sports Illustrated Swimsuit snap,fox
Why there is no national domestic assault offender registry – yet,fox
"Chicago crime: 46 people shot, 7 killed during weekend violence",fox
'SNL' cold open has fake Republicans tackling 'What if?' questions about Trump,fox
Possible TikTok ban inspires rare bipartisanship in Congressional hearing: 'Good day for America',fox
WWE star Randy Orton hopes to get John Cena match at WrestleMania before retiring,fox
Trump campaign dubs Bernie Sanders the new Dem 'frontrunner',fox
"Medal of Honor recipient's Purple Heart purchased at gun show, donated to school decades after it vanished",fox
5 key moments from the Democratic National Convention's second night,fox
Historian Burt Folsom recalls when Democrats proudly campaigned on 'quid pro quo',fox
Capitol rioting forces Transportation Secretary Elaine Chao to resign,fox
"Biden, in New Hampshire, jokingly calls student 'a lying, dog-faced pony soldier'",fox
Lawrence Jones on the First Lady being booed in Baltimore: President Trump 'could learn from Melania',fox
Lisa Rinna's daughter Delilah Hamlin reveals accidental prescription drug overdose: 'My body got dependent',fox
"Iran makes arrests in killing of top nuclear scientist, those responsible 'will not escape justice': official",fox
Trey Gowdy on possible six-week Senate impeachment trial: 'Talk about cruel and unusual punishment',fox
North Korea's Kim Jong Un expresses 'great satisfaction' over latest weapons tests,fox
"Arizona resident shoots four burglars, killing one, police say",fox
"John Callahan, star of 'All My Children,' dead at 66",fox
"Minnesota Gov Tim Walz, up for Harris VP, criticized for 'remarkable lack of leadership' during COVID, riots",fox
Tucker Carlson: Jussie Smollett pretended to be a victim because we reward victims,fox
Where's Biden's Beast? Here's why the new president doesn't have a new car,fox
"Biden says wrong day at January 6 ceremony honoring officers, remembers 'what happened on July 6'",fox
"Chris Stirewalt: Why Kamala Harris' 2020 campaign failed, and who benefits",fox
Grieving family blasts 'bully' New York Gov. Cuomo following mother’s death from COVID-19,fox
Biden administration crackdown on 'ghost guns' takes effect,fox
Paris Hilton on healing from her painful past: 'I’m sick of people using me',fox
Nursing programs struggle to keep up amid a nationwide shortage of nurses,fox
Connecticut man accused of killing Anguilla hotel worker pleads for safety upon return to island,fox
Astronomers capture new polarized view of a black hole,fox
Navy makes shocking aircraft carrier decision while China threat rises,fox
Pac-12 Commissioner: Serious concerns with California law,fox
New York BLM co-founder slams Mayor Adams for failing Black residents: 'City is a warzone',fox
Carrie Underwood says she found a 'sense of peace' in quarantine,fox
"'Boneyard' in the desert recycles, refurbishes over 3,000 military-grade planes from military, NASA",fox
Tammy Bruce: Chelsea Clinton is worth big bucks -- Here's how she managed to make all that money,fox
USA Powerlifting applauds appeals court decision after transgender woman claimed discrimination,fox
"White House calls steep coronavirus death toll projection ‘faulty,’ as university urges caution",fox
Liam Hemsworth files for divorce from Miley Cyrus following her fling with Kaitlynn Carter,fox
"ISIS wife dilemma: US-born citizens, even terrorists, can't be barred from re-entry, experts say",fox
Mexico's annual homicide count on pace to be highest in decades as nearly 100 killed daily,fox
Chiefs superfan sentenced after pleading guilty to bank robbery charges,fox
Accused jealous mastermind of murder-for-hire slaying of Dallas dentist goes on trial,fox
Sports Illustrated Swim star Haley Kalil says 'sorry mom' after dancing to tune containing 'bad word',fox
Daunte Wright estate faces third lawsuit from woman he allegedly choked at gunpoint in attempted robbery,fox
Supreme Court to take up first gun rights case in nearly a decade,fox
"Bank teller called police over coronavirus mask, Michigan woman claims",fox
"Prince Harry, Prince William spoke for hours after Prince Philip’s funeral, source claims: ‘It’s early days’",fox
Princess Diana’s ex Hasnat Khan slams BBC’s Martin Bashir for ‘exploitive’ 1995 TV interview,fox
"John Walker Lindh, American ex-Taliban fighter, to be released in May, hasn't denounced Islamism",fox
Sydney shrouded in 'unbreathable' smoke as Australia wildfires rage,fox
El Chapo: What to know about convicted drug kingpin,fox
Lori Vallow trial: Idaho prosecutors reveal bombshell detail about death of Chad Daybell's first wife,fox
Kayleigh McEnany: Breast cancer and me – why I chose to have a preventative double mastectomy,fox
"Inside Mustique, the exclusive island where the royals vacation",fox
Woman breaks up with 'toxic' boyfriend who demanded she follow 12 strict rules: 'What a psychopath',fox
"Migrant children suffered panic attacks, ‘despair’ at Fort Bliss facility under Biden: watchdog",fox
"Herbst: If they ask Volker a question, he'll answer it truthfully",fox
"Girl, 7, with terminal brain tumor completing bucket list after strangers donate thousands",fox
"Chicago police introduce Gun Offender Dashboard, new online tool to track suspects",fox
"Trump impeachment trial could hurt this 2020 Dem's chances the most, reporter says",fox
Bette Midler on Rand Paul's Syria comments: We should 'be more grateful' to man who assaulted him,fox
Georgia man's lawyers make final efforts to spare his life,fox
TUCKER CARLSON: Climate is now our state religion,fox
French President Emmanuel Macron honors troops during Armistice Day,fox
Veteran-owned coffee company donates to Oklahoma police bashed by Starbucks barista,fox
LeBron James accused of inciting violence with 'YOU'RE NEXT' tweet targeting Columbus police officer,fox
Suzanne Somers on nude birthday snap backlash: 'It was very hot',fox
"Hickenlooper announces Senate run against GOP incumbent, after dropping White House bid",fox
"Pilot's actions likely to blame in 2019 Earnhardt crash, NTSB says",fox
"Arizona authorities searching for 'endangered' woman who was chased, forced into truck by man",fox
Egypt asks its airlines to avoid Iran airspace for three hours on Thursday,fox
"Sylvester Stallone slammed for charging over $1,000 for selfies in UK",fox
"Hunter Biden's past business associations come under scrutiny, as Dem debate looms",fox
"Nearly 18,000 California inmates could be released early due to coronavirus",fox
Former high-ranking FBI officials on Andrew McCabe's alarming admissions,fox
European course will not host Open Championship while affiliated with Donald Trump: report,fox
Media blackout of ABC News' Epstein story spike hits one week despite shocking developments,fox
Democrats planning to replace Seth Moulton after speaking out against trans athletes,fox
White House pushes back after NRA claims Trump said universal background checks off the table,fox
Beverly Hills becomes first US city to ban sale of tobacco products,fox
"Colts GM Chris Ballard unhappy with Jaguars loss, noncommittal on Carson Wentz next season",fox
Pollster Frank Luntz: If Trump defies polls again 'my profession is done',fox
"NFL reporter Chris Mortensen steps away from ESPN after more than three decades, cites health and family",fox
Journalist allegedly assaulted by CNN's April Ryan's bodyguard: I 'felt violated',fox
"This is the 'worst Halloween candy,' according to new survey",fox
8 celebrities who have changed their minds about cosmetic procedures,fox
'Full House' cast recreates iconic intro devoted to coronavirus: ‘Full Quarantine’,fox
"As Trump impeachment inquiry unfolds, biased media won't 'give him a fair shake,' WH press secretary says",fox
'ER' actress Vanessa Marquez's mother files wrongful death lawsuit after fatal shooting by police,fox
How Kinsey Wolanski pulled off that daredevil Champions League streak and evaded security,fox
Riley Gaines suggests Sam Ponder's ESPN dismissal centered around her views on protecting women's sports,fox
"Ballots taken from mailboxes in Arizona found by farm worker, officials say",fox
"Salvadoran President Bukele files for re-election, raising constitutional concerns",fox
Trump campaign continues to push false narratives about DeSantis: Here are five examples,fox
NASA explains debris slamming North Carolina mountain resort from space,fox
"Arizona Cardinals 2019 NFL outlook: Schedule, players to watch & more",fox
"Minneapolis mayor calls for unity, denounces violent protests, looting",fox
"Drug company founder, 4 other former executives guilty in opioid kickback scheme",fox
"Beverly Cleary, legendary children's book author and creator of Ramona Quimby, dead at 104",fox
UK Prime Minister May to serve Trump gourmet lunch at tense talks,fox
"March on Washington, 1963: What to know",fox
Grateful Dead's Bob Weir on how he stays 'ripped' at 72,fox
Rep. Jordan: Census citizenship question is common sense,fox
"NYC sees stunning lightning from thunderstorms, flash floods in Northeast amid stormy week",fox
Bolivia opposition leader declares herself president after Evo Morales’ resignation,fox
"NY Times columnist, CBS News analyst speaks to 'secretive' Dem donor group, report says",fox
San Jose police release body cam videos shot during George Floyd protests,fox
The Trump Mar-a-Lago search was justified,fox
"Texas mom confesses to killing daughters, 1 and 6, by smothering them, police say",fox
"US Attorney Durham 'very dialed in' as he launches Russia probe review, met with Barr 'multiple times': sources",fox
Trump-Biden presidential debate in Cleveland: Top 5 moments,fox
'Inside the Actors Studio' host James Lipton dead at 93,fox
Tom Homan: Latest cartel violence shows Mexico needs help from US forces,fox
"World population to shrink in the second half of this century, experts predict",fox
Christian author says $240G worth of fake copies of her book sold on Amazon,fox
Myanmar police hunt for anti-Muslim monk dubbed 'Buddhist bin Laden',fox
NASA denies there are living 'insect- and reptile-like creatures' on Mars,fox
"Retiree called 'damn liar' by Biden says he just wanted ex-VP to 'answer the hard stuff' about Ukraine, other topics",fox
"Orgy, underage girls, sex games and extortion: Inside the allegations surrounding Rep. Matt Gaetz",fox
"Ida Lupino was a recluse in her final years, never saw herself as a feminist in Hollywood, says pal",fox
Daughter of American man killed after speaking with John Walker Lindh calls his early release 'a slap in the face',fox
"Tulsi Gabbard speaks out after leaving 'woke' Democratic Party: My 'loyalty' is to the country, not the caucus",fox
R. Kelly's inner circle turned over sex tapes to feds: report,fox
More than 100 Ohio pastors petition for Chick-fil-A in their town: 'Taste and see that the Lord is good',fox
"Florida man attacked by large alligator airlifted to hospital with ‘substantial injury,’ authorities say",fox
"Legendary NBA coach Don Nelson sports new look at press conference, talks about smoking pot in his retirement",fox
London Marathon medalist Sara Hall says positivity and faith helped her across the finish line,fox
Ohio pulls Planned Parenthood funding after court upholds 2016 abortion law,fox
"There’s ‘no way’ Jeffrey Epstein killed himself, a former NYC jail inmate says",fox
Anti-Trump GOP strategist Rick Wilson tells CNN the president spends his mornings 'hoovering up' Adderall,fox
Biden’s attempt to regulate pistol braces dealt blow after appeals court casts doubt on constitutionality,fox
Chicago police release body cam video of Adam Toledo shooting,fox
"Kentucky man surprises girlfriend with enormous 'marry me' sign, plane ride proposal",fox
"XFL Week 2 recap: Defenders, Roughnecks remain undefeated",fox
"AOC blasts Carville for using term 'wokeness,' says mostly 'older people' use the word",fox
Trump puppet cut from Vegas act over hotel's concern about 'nastier' political climate: report,fox
Burger King's latest campaign allows guests to trade passport stamps in for free hamburgers,fox
"JJ Watt 'at peace' with retirement decision, says he could still play 'if I wanted to'",fox
Babylon Bee CEO on Elon Musk's Twitter takeover: System was 'rigged' toward popular narratives,fox
"Iowa woman, 56, dies in gender-reveal party explosion, police say",fox
Johnny Depp v. Amber Heard defamation trial: This week's craziest and most disturbing moments,fox
Massive increase in Black Americans murdered was result of defund police movement: experts,fox
"Norway landslide sweeps 8 houses into sea, dog swims to safety",fox
"Dem 2020 hopefuls Harris, Warren say they embrace idea of reparations for black Americans: report",fox
New Iran plane crash video shows 2 missiles hit Ukrainian jet,fox
Geico announces 15 percent auto insurance credit worth billions because people are driving less,fox
Goya Foods CEO Bob Unanue accuses government of using inflation to 'enslave us for their own greed and power',fox
Bank accounts linked to Russian opposition leader Navalny frozen: report,fox
Vail Ski Resort settles lawsuit after New Jersey father suffocated to death in chairlift accident,fox
Former Georgia senator Kelly Loeffler to serve on Trump's inaugural committee,fox
"Suicide bomb hits Palm Sunday Mass in Indonesia, 14 wounded",fox
US Attorney's Office and FBI unseals indictment against 14 gang members,fox
Supreme Court nominee Amy Coney Barrett: Fast facts,fox
Former Minnesota police officer Kim Potter convicted in Daunte Wright death to be freed from prison,fox
'Conservative Squad' forms to combat socialism: 'This is not your grandfather's GOP anymore',fox
"Joe Concha: Trump gets mostly glowing reviews from UK media, while US coverage focuses on Baby Blimp, protests",fox
"FBI kept using Steele dossier for FISA applications despite documenting ex-spy's bias, documents show",fox
Carly Pearce says she's 'getting better' after split from Michael Ray,fox
Sen. Marsha Blackburn open to truce with Taylor Swift: 'I have good friends that are Democrats',fox
NYPD investigating alleged 'white power' symbol made by cop during protest,fox
George Floyd death: State trial for 3 former Minneapolis cops rescheduled for June amid federal case,fox
Arkansas man seen beating cop with flagpole during Capitol riot arrested,fox
Human remains found on husband's property in search for Michigan woman missing since 2021,fox
"Ohio district that removed school resource officers saw more than 5,000 'major incidents' in fall 2022: report",fox
AOC declares Democrats a 'center-conservative' party: We don't have a 'left party' in this country,fox
Alleged machete attack on American in Cancun highlights tourist destination risk,fox
"Flu suspected in death of Texas teen, 16: ‘It happened so fast’",fox
Dr. David Jeremiah: Need some joy this Christmas? Here’s how to find it,fox
Ex-envoy testified Ukraine never raised quid pro quo concerns with him: source,fox
Princess Beatrice and reported millionaire boyfriend Edoardo Mapelli Mozzi: Everything you need to know,fox
"WATCH: World War II veteran, 102, revisits Pearl Harbor on anniversary of Japan's attack",fox
"Ohio man who involved in Capitol riot avoids prison time, sentenced to 2-year probation",fox
Long Island leader refuses to let NYC move migrants into former NHL arena,fox
"Vermont city deteriorates after defunding police, critics fear 'racist' label for speaking out",fox
Jake Paul calls out brother Logan for ‘playing both sides’ in business ventures after drama during bout,fox
Kyle Rittenhouse hit with lawsuit from man he shot during 2020 Kenosha clash: 'Little bit of a shock',fox
"Dorian becomes hurricane near US Virgin Islands, may threaten Florida as Category 3 storm",fox
US Soccer star Alex Morgan invites Taylor Swift to San Diego Wave games: 'Real football is more fun',fox
Florida man charged in Jan. 6 riot slams 'double standards' as ex-prosecutor makes bail in road rage stabbing,fox
Pho restaurant removes sign following city's concerns over name,fox
Trevor Noah: Jussie Smollett deserves an Emmy for 'GMA' interview,fox
"Hurricane Delta makes landfall near Cancun as Mexico faces 'powerful' storm, tourists hunker down",fox
Pippa Middleton flaunts bikini body 11 weeks after giving birth,fox
"Lisa Page breaks silence, saying Trump's 'fake orgasm' forced her to speak out",fox
Area around San Francisco's drug recovery Linkage Center resembles an open-air drug market,fox
Biden gives 3-word response when asked when he'll debate Trump,fox
Italy’s Mount Etna sees spectacular explosion in the latest eruption,fox
Raiders' Davante Adams would like Tom Brady as team's quarterback,fox
"White House, in fiery letter, declares Trump won’t participate in House Judiciary impeachment hearing",fox
DOJ charges 2 men in connection with Capitol riot,fox
"NY's Dem governor indefinitely halts congestion pricing plan, putting party over climate",fox
"America 'unrecognizable' and on the brink of collapse, experts warn: 'Turning on our own legacy'",fox
7 celebs with conservative viewpoints in liberal Hollywood,fox
'Teen Mom 2' star Kailyn Lowry arrested for allegedly punching son's father Chris Lopez,fox
Male powerlifter breaks women’s record held by a biological male in protest of transgender policies,fox
"Morant scores 33, Grizzlies beat Trail Blazers 130-128",fox
Tucker Carlson: Bernie Sanders is the nightmare scenario for Dems - and his supporters are not going anywhere,fox
"Missing Kentucky girl Serenity McKinney's body found; mother, boyfriend charged with murder",fox
Steve Harvey's stepdaughter charged with two misdemeanors in hit-and-run case: report,fox
"Marjorie Greene, controversial Georgia Republican, says she's not a QAnon candidate",fox
Twitter erupts after Elon Musk mocks CNN with satirical chyron about threats to free speech,fox
"FLASHBACK: CNN, MSNBC, mainstream outlets eagerly touted infamous letter alleging Biden laptop was Russian op",fox
"Ambassador to Germany: Trump deserves credit for bringing Iran to the table, is open to cutting new deal with regime",fox
Russian President Vladimir Putin has features of a psychopath: expert,fox
Biden administration flips on 'bigoted' border wall after long history of attacks on Trump proposals,fox
Queen Elizabeth’s antique swords withdrawn from Moscow exhibit amid Russia’s invasion of Ukraine,fox
"Dementia among younger people is linked to 15 factors, major study reveals",fox
"Jana Kramer, Mike Caussin 'redo' their New Year celebration after 'interesting end' to 2019",fox
UFC's Chris Weidman has successful surgery on broken leg: 'I'm so thankful',fox
Trump's name to appear on coronavirus stimulus checks sent to Americans,fox
Chevrolet Silverado getting clever Multi-Flex tailgate tech,fox
Wall Street Journal editorial savages media's false narratives from 2021,fox
Chernobyl: US Forest Service helps reduce wildfire risk in contaminated zone,fox
"Boxing great Roy Jones Jr reveals son, DeAndre, died by suicide in heartbreaking post",fox
Ford dealer selling 808 hp Mustang GTs for $140G,fox
Barbra Streisand bailed on 'Jimmy Kimmel Live' when he refused to film her 'good side',fox
"Pelosi slams Mnuchin after classified briefing, claims he 'wasted time' and 'barely testified'",fox
El predicador británico que fue detenido en un rincón de libertad de expresión mientras debatía sobre el Islam gana una indemnización por daños y perjuicios de la policía,fox
"Colorado mom Suzanne Morphew's autopsy results reveal cause, manner of death",fox
Former BLM leader Patrisse Cullors denies misuse of funds,fox
Darin Strauss: How Lucille Ball went from Communist to capitalist,fox
Shannen Doherty has a 'long' list of people she doesn't want attending her funeral: 'I don't want them there',fox
'Tornado Alley' and other things to know during tornado season,fox
"Apple, Google, Amazon, and Facebook are always listening unless you change these settings",fox
"Ex-Jets running back Le’Veon Bell rips former coach Adam Gase, admits to marijuana use before NFL games",fox
"Prince William, Kate Middleton welcome new puppy to royal family: report",fox
2 hospitalized following car crash into doughnut shop,fox
"Kayleigh McEnany: After my 2018 preventive double mastectomy, here’s how I’m doing",fox
"UK ambassador to US who criticized Trump resigns, British Foreign Office says",fox
Alex Trebek receives support from friend Vanna White during cancer battle: ‘We’re still the same family’,fox
Venezuela uprising turns violent after military armored vehicle plows into crowd of opposition supporters,fox
Thomas Rhett explains why he hit back at social media trolls mocking his wife Lauren,fox
Boxing champ Lebedev retires after fights fall through,fox
Texas man seeks $1M after viral photo shows mounted officers leading him by rope,fox
New Yorker writer admits he's never met a Trump supporter at work in 15-year media career,fox
"Shawn Oakman's story: How top NFL prospect went from 'undraftable,' fighting to clear his name, to CFL champ",fox
"Peter Marshall, 'Hollywood Squares' host, dead at 98",fox
5 key details in special counsel Jack Smith's Trump election case filing,fox
Lorne Michaels was irate at John Belushi’s drug use on ‘SNL’: ‘I was between rage and very little sympathy’,fox
Rep. Omar deletes tweets that sparked political firestorm,fox
"Mike Fisher, Carrie Underwood's husband, on faith, family, and 'Catchin' Deers'",fox
Biden resists mounting pressure to step aside,fox
Bride was diagnosed with cancer days before dream wedding,fox
Stephen A. Smith says he wants Michael Irvin to join his ESPN show following suspension from NFL Network,fox
Leslie Marshall: Republican Convention speakers falsely claim Biden would turn US into a socialist nightmare,fox
"Hurricane Sally's aftermath on Florida, Alabama coasts revealed in aerial imagery",fox
Over half of Antarctic cruise passengers on Greg Mortimer ship have tested positive for coronavirus,fox
12 sports moments that defined 2019: From Tiger Woods to Andrew Luck to Antonio Brown,fox
Retired NFL pass rusher JJ Watt open to returning to Texans only if DeMeco Ryans 'absolutely needs it',fox
Lil Pump attends Trump rally wearing 'MAGA' hat after declaring his support for the president,fox
Los Angeles County inmate caught on video brutally assaulting female sheriff’s employee,fox
Judge blocks ‘public charge’ rule that would restrict green cards for immigrants on welfare,fox
"NYC's homeless are suffering amid de Blasio mismanagement, critics say",fox
"Must-see TV: 'Scandalous, The Death of Marilyn Monroe' premieres Sunday on FNC, exclusive footage on Fox Nation",fox
New migrant caravan forms as Mexican cities that border US keep swelling with asylum seekers,fox
"Trump jabs at Dems, Mitt Romney with 'Love Hurts,' 'Democrat secret asset' videos",fox
Derek Chauvin seeking new trial for George Floyd death,fox
Whitney Cummings shares topless photo after hacker threatens to extort her,fox
Who is Gary Peters? 7 things to know about the Michigan senator,fox
Trump designates Iran's Revolutionary Guard a 'foreign terrorist organization',fox
"Corporate America's DEI agenda: Fortune 100 companies adopt 'diversity, equity and inclusion' regime",fox
Georgia Southern defensive lineman suspended after he's seen chugging beer on top of moving bus before game,fox
Schiff admits he should have been 'much more clear' about contact with whistleblower,fox
ESPN's Stephen A. Smith apologizes for saying Rihanna 'ain't Beyoncé' ahead of Super Bowl halftime show,fox
"‘DWTS’ pro Gleb Savchenko, wife Elena Samodanova split after 14-year marriage",fox
German synagogue shooting that left 2 dead on Yom Kippur unsettles Jewish community,fox
Wolfdog hybrid gains online fame at Florida sanctuary,fox
Planet Fitness revokes woman's membership after she snapped photo of transgender woman in women's locker room,fox
Former Microsoft CEO Steve Ballmer: We over-spend our tax revenue,fox
Fiala's shootout goal gives Minnesota wild win in Vegas,fox
"House, Senate approve civilian waiver for Biden's Defense Secretary nominee Lloyd Austin",fox
"Rep. Peter King, R-NY, will not seek re-election in 2020",fox
Actress Sarah Culberson discovers she's a princess while searching for birth parents: 'It was overwhelming',fox
Jaguars sign head coach Doug Pederson's son Josh Pederson to compete for roster spot,fox
Rep. Scalise: Dems started impeachment inquiry 'looking for a crime' and never found one,fox
Energy czar makes UFO admission during GOP lawmaker's fiery exchange – and that's not where it ends,fox
Democrats are using the Jan. 6 committee to stop Trump from running for office again: Levin,fox
Aurora shooter opened fire at termination meeting; one victim was HR intern on first day,fox
Teachers unions need audits as Weingarten stumps for Whitmer while students fail: Peter Schweizer,fox
"Leonardo DiCaprio traveled on gas-guzzling private jets, yachts while funding climate nuisance lawsuits",fox
"Trump says Green New Deal would 'crush' poor Americans, touts environmental record",fox
Woman who survived sex assault as teen reacts to judge benched after overturning her attacker's conviction,fox
Lightning's Corey Perry loses chance at second Stanley Cup title for third straight year,fox
Colorado families sue school district for encouraging daughters to join 'secret' LGBTQ club,fox
DNC chairman says party backs Biden following debate disaster since he 'has always had our back',fox
Army veteran who said prosthetic legs were repossessed to get new pair from VA,fox
"Texas 3-year-old dies after being left in hot car, police say",fox
Navy SEALS granted immunity in Iraq war crimes case against decorated leader Edward Gallagher,fox
"US disrupts Iranian fuel deliveries to Venezuela, official says",fox
"Giuliani: Ukrainians brought me substantial evidence of Collusion with Hillary Clinton, other top Democrats",fox
"Trump economic adviser Larry Kudlow: Hats off to AOC, she 'nailed' her questions to Fed chair",fox
Massive California brush fire erupts near Angeles National Forest,fox
Tessa Majors murder: Teen who stabbed Barnard college student to death pleads guilty,fox
Fox News Poll Archive,fox
"Chiefs' Patrick Mahomes on Tyreek Hill: 'We lost an all-time great receiver,' but credits coaches for adapting",fox
Texas cheerleader’s final moments before gas explosion at house kills her captured on video,fox
Kristin Smart case: Paul Flores charged with murder in California student's 1996 disappearance,fox
CNN headquarters in Atlanta vandalized by protesters after George Floyd death,fox
New York Times front page fawns over Kamala Harris four years after barely mentioning Mike Pence,fox
"Capitol protests: Woman shot, killed ID'd as Ashli Babbitt, Air Force veteran",fox
HBO breaks silence on coffee cup in 'Game of Thrones' Winterfell celebration scene,fox
GOP challenger says AOC failing New York by pandering for the spotlight,fox
Biden invites anti-police nonbinary drag queen to White House: 'F--- the police',fox
Preschool staffers suspended after allegedly forcing children to stand naked inside closet as punishment,fox
"German army 'standing bare,' limited in combat readiness, top chief says",fox
"Millionaire in posh Florida suburb hired hit men several times to kill wife, including poison plot: police",fox
Oakland police chief fired after alleged cover-up of officer misconduct: 'Significant cultural problems',fox
The rise and fall of gas prices in election years,fox
John's Crazy Socks co-founder becomes 1st person with Down syndrome to win major entrepreneurs' award,fox
"New year, new Congress: Challenges ahead as Democrats take control of the House",fox
Father arrested for hot car death of 8-week old daughter amid summer heatwave,fox
Mark Morgan: What to know about Trump's choice to lead ICE,fox
"Jodi Arias appeared ‘friendly’ after Travis Alexander’s brutal murder, expressed remorse for his death: doc",fox
Toothpick found in woman's liver: Should you be concerned?,fox
5 apps draining your iPhone battery - and what you can do about it,fox
North Korea claims Kim Jong Il invented the burrito,fox
Rep. Doug Collins calls impeachment file dump a 'last minute desperation move' by House Dems,fox
Buttigieg dismisses Biden’s ‘establishment’ endorsement from Kerry,fox
"‘Full Metal Jacket’ star Matthew Modine explains why he turned down ‘Top Gun,’ ‘Back to the Future'",fox
Michael Goodwin: The New York Times' long descent from credibility,fox
Jared Goff fires game-winning TD pass to Amon-Ra St. Brown to give Lions first win,fox
President Trump defends Ukraine call amid accelerating impeachment inquiry,fox
Trump pushes immigration plan in meeting with GOP senators,fox
Jan. 6 Capitol riot 'QAnon Shaman' files for 2024 congressional bid,fox
"Mongolian couple die of bubonic plague after eating marmot, triggering quarantine",fox
Iranian activist says unrest is 'totally different' from past protests against regime,fox
Maduro’s 'collectivos' strike terror while trying to win back support of Venezuela's most vulnerable,fox
Adam Schiff to Jim Jordan: ‘I don’t know the identity of the whistleblower’,fox
Fly-past honors WWII airmen who died saving UK children,fox
Alyssa Milano tweets images comparing Mike Pence to Holocaust architect Heinrich Himmler,fox
"Shark attack off California coast leaves 46-year-man hospitalized, beaches closed",fox
"LIV's Patrick Reed must pay attorney's fees, defendant costs despite dismissal of $750 million lawsuit: report",fox
Champions League streaker shares fan-created video of her scoring goal: 'I did it again folks',fox
The Washington Post attacks Melania Trump's 'ridiculous' jacket after approving of her Christmas decorations,fox
2019 Atlantic Hurricane season comes to an end: Here's how it stacked up,fox
"On this day in history, March 29, 1982, Michael Jordan hits winning shot in NCAA final, launching legend",fox
Heidi Klum shares revealing kissing selfie on fourth anniversary with husband: ‘Love of my life’,fox
Juan Williams: Chris Cuomo 'fell for the bait',fox
Richard Fowler: MLK's legacy – Kamala Harris inauguration another step in march toward justice,fox
"Sen. Ron Johnson: James Comey, John Brennan have corrupted FBI and CIA",fox
Iran says oil aboard tanker pursued by US sold to mystery buyer,fox
"Shooting at California's Saugus High School leaves 2 students dead, suspect in custody, officials say",fox
Tom Brady and Gisele Bündchen: the clues and wild rumors leading up to today's divorce announcement,fox
"John Delaney, 2020 dark horse, posts intense workout videos: 'Fit to be president'",fox
Franklin Graham warns Biden-Harris ticket ‘should be a great concern to all Christians’,fox
"On Smollett, Covington and Kavanaugh, anti-Trump media judge quickly, apologize slowly",fox
Virginia Beach killer's resignation letter showed no sign of impending rampage,fox
"Kesha defamed Dr. Luke by texting Lady Gaga with claim he raped Katy Perry, judge rules",fox
Timberwolves give interesting injury update on center Karl-Anthony Towns,fox
Scaramucci continues war of words with old boss Donald Trump,fox
10 incredibly useful things you didn't know your iPhone could do,fox
"Former NBA teammates remain close friends, continue to work together off the court",fox
"BLM has left Black Americans worse off since the movement began, experts say",fox
Kate Beckinsale has the most relatable reaction to a nightmare about her daughter using cocaine,fox
"Keanu Reeves’ Oscars date is his mom, costume designer Patricia Taylor",fox
"Taylor Lorenz suspended from Twitter, claims Elon Musk personally removed her from platform",fox
Apollo 11 shocker: Buzz Aldrin's face discovered in iconic photo,fox
"Meghan Markle, Prince Harry will return to the UK to do charity work, ‘Finding Freedom’ author claims",fox
"Sports Illustrated Swimsuit finalists revealed: Kathy Jacobs, 56, headlines list of stunners",fox
MSNBC host fights back tears during Jan. 6 segment: ‘I’m going to try to get through this’,fox
Elizabeth Warren is latest 2020 Dem to snag Time magazine cover spot,fox
Gutfeld on Northwestern paper’s pathetic apology,fox
Florida police have suspect after 4 bodies found in home linked to missing family,fox
Oakley Carlson's foster mom says she raised red flags about biological parents years before girl went missing,fox
"Rick Moranis returning to 'Honey, I Shrunk The Kids’ franchise",fox
Judge Andrew Napolitano: Trump’s call with Ukraine president manifests criminal and impeachable behavior,fox
Brandon Judd: ICE deportation raids – Here's the truth (that even Pelosi and Clinton don't want to admit),fox
"'Morning Joe' host Mika Brzezinski publicly supported news vet Brokaw amid misconduct claims, privately apologized to accuser",fox
Speakers at Biden's inauguration ceremony: Full lineup,fox
Poisonous gas could be a precursor to alien life,fox
